i,j,p,t,level,marginal,lower,upper,scale
Hungry,Belgium,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,housing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Belgium,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,housing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Denmark,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,France,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,0,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,1,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,2,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,3,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,4,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,5,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,6,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,7,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,8,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,9,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,10,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,11,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,12,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,13,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,14,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,15,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,16,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,17,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,18,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,19,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,20,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,21,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,22,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,23,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,24,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,25,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,26,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,27,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,28,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,29,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,30,0.0,-0.0,0.0,inf,1.0
Hungry,France,housing,31,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,France,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,housing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Hungry,Germany,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Hungry,Hungry,food_clothing,11,0.0,-0.0,0.0,inf,1.0
