i,j,p,t,level,marginal,lower,upper,scale
Moldova,Denmark,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,Denmark,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,France,food_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,0,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,1,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,2,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,3,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,4,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,5,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,6,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,7,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,8,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,9,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,10,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,11,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,12,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,13,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,14,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,15,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,16,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,17,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,18,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,19,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,20,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,21,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,22,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,23,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,24,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,25,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,26,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,27,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,28,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,29,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,30,0.0,0.2,0.0,inf,1.0
Moldova,France,housing,31,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,France,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,Germany,food_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,0,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,1,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,2,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,3,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,4,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,5,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,6,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,7,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,8,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,9,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,10,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,11,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,12,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,13,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,14,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,15,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,16,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,17,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,18,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,19,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,20,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,21,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,22,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,23,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,24,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,25,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,26,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,27,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,28,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,29,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,30,0.0,0.2,0.0,inf,1.0
Moldova,Germany,housing,31,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,Germany,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,food_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,0,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,1,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,2,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,3,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,4,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,5,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,6,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,7,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,8,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,9,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,10,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,11,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,12,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,13,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,14,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,15,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,16,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,17,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,18,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,19,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,20,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,21,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,22,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,23,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,24,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,25,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,26,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,27,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,28,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,29,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,30,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,housing,31,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,23,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,24,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,25,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,26,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,27,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Moldova,Hungry,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Moldova,Moldova,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,0,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,1,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,2,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,3,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,4,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,5,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,6,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,7,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,8,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,9,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,10,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,11,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,12,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,13,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,14,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,15,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,16,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,17,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,18,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,19,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,20,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,21,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,22,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,23,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,24,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,25,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,26,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,27,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,28,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,29,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,30,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,housing,31,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Moldova,Moldova,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
